jd_id,cv_id,match_score
19,1,55.0
19,0,85.0
19,7,55.0
19,6,85.0
19,2,85.0
19,4,75.0
19,3,65.0
19,5,85.0
19,10,20.0
19,11,65.0
19,8,40.0
19,9,85.0
19,14,65.0
19,12,85.0
19,13,40.0
19,15,75.0
19,22,75.0
19,20,65.0
19,21,75.0
19,16,55.0
19,17,65.0
19,18,75.0
19,19,75.0
19,23,85.0
19,28,65.0
19,29,85.0
19,30,85.0
19,31,95.0
19,24,60.0
19,25,65.0
19,26,85.0
19,32,85.0
19,34,75.0
19,33,95.0
19,35,85.0
19,37,85.0
19,38,85.0
19,36,65.0
19,39,55.0
19,40,5.0
19,41,5.0
19,43,20.0
19,42,5.0
19,44,5.0
19,46,5.0
19,47,5.0
19,45,5.0
19,48,5.0
19,27,-1.0
19,53,20.0
19,55,10.0
19,54,10.0
19,56,20.0
19,57,20.0
19,58,40.0
19,51,10.0
19,59,45.0
19,52,10.0
19,50,5.0
19,49,5.0
19,60,30.0
19,61,20.0
19,62,30.0
19,63,30.0
19,64,20.0
19,65,20.0
19,66,10.0
19,67,20.0
19,68,5.0
19,69,20.0
19,70,20.0
19,73,55.0
19,74,20.0
19,76,30.0
19,71,20.0
19,72,55.0
19,75,35.0
19,77,20.0
19,85,45.0
19,84,45.0
19,86,20.0
19,87,40.0
19,78,20.0
19,81,5.0
19,82,10.0
19,79,20.0
19,80,40.0
19,83,20.0
19,88,40.0
19,90,45.0
19,91,10.0
19,89,20.0
19,92,40.0
19,93,10.0
19,94,45.0
19,95,20.0
19,96,20.0
19,97,10.0
19,99,30.0
19,98,75.0
19,100,20.0
19,102,30.0
19,101,20.0
19,103,5.0
19,104,40.0
19,105,0.0
19,106,5.0
19,107,10.0
19,108,0.0
19,109,0.0
19,117,0.0
19,111,0.0
19,110,5.0
19,112,20.0
19,114,5.0
19,113,5.0
19,115,5.0
19,118,0.0
19,116,5.0
19,119,5.0
19,122,5.0
19,123,20.0
19,121,5.0
19,120,0.0
19,124,0.0
19,126,5.0
19,125,5.0
19,130,0.0
19,129,5.0
19,128,55.0
19,127,0.0
19,135,0.0
19,136,5.0
19,137,0.0
19,138,0.0
19,139,5.0
19,140,10.0
19,142,5.0
19,131,10.0
19,141,0.0
19,132,0.0
19,134,5.0
19,144,20.0
19,143,0.0
19,133,0.0
19,145,20.0
19,146,75.0
19,149,10.0
19,153,10.0
19,147,5.0
19,151,55.0
19,148,5.0
19,152,75.0
19,154,10.0
19,150,40.0
19,156,45.0
19,157,5.0
19,161,10.0
19,162,20.0
19,163,5.0
19,164,10.0
19,165,20.0
19,166,20.0
19,167,5.0
19,155,5.0
19,158,10.0
19,168,45.0
19,160,20.0
19,159,30.0
19,169,45.0
19,170,20.0
