jd_id,cv_id,match_score
394,6,5.0
394,0,15.0
394,3,10.0
394,2,5.0
394,1,20.0
394,5,5.0
394,7,5.0
394,4,5.0
394,9,10.0
394,8,10.0
394,10,5.0
394,11,20.0
394,13,5.0
394,12,5.0
394,15,5.0
394,14,5.0
394,16,5.0
394,24,5.0
394,18,5.0
394,17,5.0
394,22,5.0
394,21,5.0
394,20,10.0
394,23,5.0
394,25,5.0
394,26,20.0
394,30,15.0
394,29,5.0
394,27,20.0
394,28,5.0
394,31,20.0
394,32,10.0
394,19,5.0
394,33,10.0
394,34,20.0
394,38,10.0
394,36,20.0
394,37,10.0
394,35,10.0
394,40,20.0
394,39,5.0
394,41,20.0
394,43,20.0
394,45,15.0
394,44,20.0
394,46,10.0
394,47,30.0
394,48,15.0
394,49,10.0
394,42,10.0
394,50,10.0
394,51,5.0
394,53,20.0
394,54,20.0
394,61,20.0
394,52,20.0
394,56,20.0
394,55,20.0
394,57,25.0
394,62,20.0
394,58,20.0
394,63,20.0
394,65,20.0
394,67,10.0
394,64,20.0
394,66,5.0
394,60,20.0
394,59,20.0
394,68,5.0
394,69,20.0
394,71,5.0
394,70,5.0
394,72,20.0
394,73,40.0
394,74,5.0
394,75,5.0
394,76,45.0
394,79,5.0
394,77,5.0
394,81,5.0
394,80,5.0
394,82,8.0
394,83,15.0
394,84,20.0
394,85,10.0
394,86,15.0
394,87,5.0
394,78,5.0
394,95,10.0
394,88,5.0
394,89,5.0
394,96,5.0
394,91,5.0
394,90,40.0
394,92,5.0
394,93,15.0
394,94,45.0
394,98,20.0
394,97,20.0
394,99,5.0
394,100,5.0
394,102,5.0
394,103,5.0
394,104,5.0
394,105,5.0
394,106,5.0
394,107,5.0
394,109,5.0
394,108,5.0
394,101,30.0
394,110,5.0
394,111,5.0
394,112,15.0
394,113,0.0
394,118,0.0
394,116,5.0
394,115,5.0
394,117,5.0
394,119,5.0
394,114,5.0
394,121,5.0
394,120,0.0
394,124,0.0
394,125,0.0
394,122,5.0
394,123,5.0
394,126,0.0
394,127,5.0
394,131,5.0
394,130,0.0
394,133,0.0
394,132,0.0
394,129,0.0
394,128,20.0
394,135,0.0
394,134,0.0
394,139,5.0
394,136,5.0
394,137,5.0
394,138,5.0
394,141,0.0
394,140,10.0
394,142,0.0
394,145,40.0
394,147,10.0
394,148,5.0
394,144,5.0
394,146,35.0
394,151,35.0
394,152,15.0
394,153,5.0
394,154,45.0
394,149,20.0
394,150,45.0
394,155,55.0
394,156,28.0
394,158,10.0
394,160,10.0
394,157,40.0
394,159,30.0
394,162,20.0
394,143,0.0
394,161,45.0
394,163,20.0
394,164,5.0
394,166,30.0
394,167,30.0
394,168,10.0
394,169,15.0
394,170,35.0
394,171,5.0
394,172,5.0
394,173,5.0
394,175,78.0
394,174,5.0
394,177,10.0
394,176,45.0
394,179,10.0
394,178,5.0
394,180,65.0
394,181,20.0
394,182,5.0
394,183,40.0
394,184,5.0
394,187,25.0
394,186,20.0
394,185,55.0
394,188,35.0
394,191,35.0
394,190,20.0
394,189,20.0
394,165,15.0
394,193,45.0
394,192,28.0
394,194,40.0
394,195,55.0
394,197,35.0
394,198,40.0
394,196,35.0
394,201,25.0
394,200,45.0
394,199,15.0
394,202,38.0
394,205,20.0
394,203,35.0
394,204,20.0
394,206,20.0
394,209,5.0
394,207,40.0
394,208,65.0
394,210,95.0
394,212,5.0
394,211,40.0
394,213,85.0
394,214,35.0
394,222,20.0
394,221,45.0
394,223,45.0
394,215,35.0
394,216,20.0
394,218,30.0
394,224,55.0
394,217,65.0
394,219,45.0
394,227,5.0
394,226,20.0
394,225,10.0
394,228,55.0
394,229,30.0
394,230,20.0
394,234,50.0
394,233,85.0
394,232,78.0
394,237,40.0
394,236,20.0
394,220,40.0
394,235,40.0
394,239,55.0
394,238,40.0
394,240,30.0
394,242,40.0
394,241,5.0
394,244,40.0
394,243,20.0
394,231,55.0
394,245,40.0
394,246,20.0
394,247,20.0
394,248,55.0
394,249,45.0
394,250,20.0
394,252,20.0
394,251,30.0
394,253,45.0
394,254,20.0
394,255,35.0
394,256,55.0
394,257,45.0
394,258,15.0
394,260,20.0
394,259,10.0
394,261,5.0
394,262,10.0
394,263,10.0
394,264,10.0
394,265,20.0
394,266,20.0
394,267,20.0
394,268,10.0
394,271,20.0
394,273,5.0
394,270,20.0
394,272,10.0
394,269,15.0
394,274,5.0
394,281,5.0
394,275,5.0
394,278,10.0
394,276,20.0
394,282,10.0
394,279,15.0
394,277,20.0
394,280,10.0
394,283,5.0
394,290,5.0
394,284,5.0
394,286,20.0
394,285,5.0
394,289,10.0
394,287,5.0
394,288,15.0
394,292,15.0
394,294,5.0
394,295,5.0
394,293,20.0
394,296,5.0
394,301,5.0
394,300,5.0
394,302,15.0
394,299,20.0
394,303,5.0
394,298,5.0
394,297,-1.0
394,310,5.0
394,291,5.0
394,305,10.0
394,307,5.0
394,311,5.0
394,306,10.0
394,304,5.0
394,308,10.0
394,309,5.0
394,312,40.0
394,314,20.0
394,313,5.0
394,315,5.0
394,316,5.0
394,317,5.0
394,319,5.0
394,318,5.0
394,321,5.0
394,320,5.0
394,322,20.0
394,325,5.0
394,324,5.0
394,323,5.0
394,327,15.0
394,326,5.0
394,328,5.0
394,330,5.0
394,331,5.0
394,332,10.0
394,329,20.0
394,333,5.0
394,334,15.0
394,335,5.0
394,336,10.0
394,337,5.0
394,339,5.0
394,341,45.0
394,340,20.0
394,338,5.0
394,343,5.0
394,345,5.0
394,344,10.0
394,347,5.0
394,346,10.0
394,342,30.0
394,349,5.0
394,350,5.0
394,353,5.0
394,354,5.0
394,351,5.0
394,352,20.0
394,356,10.0
394,355,20.0
394,357,20.0
394,358,20.0
394,359,15.0
394,360,20.0
394,361,5.0
394,363,25.0
394,362,20.0
394,348,5.0
394,364,10.0
394,365,10.0
394,367,20.0
394,366,5.0
394,368,20.0
394,373,75.0
394,374,20.0
394,375,55.0
394,376,5.0
394,377,72.0
394,378,40.0
394,380,45.0
394,379,55.0
394,369,40.0
394,371,40.0
394,370,20.0
394,384,25.0
394,382,20.0
394,386,20.0
394,387,75.0
394,388,35.0
394,390,55.0
394,389,45.0
394,381,40.0
394,391,10.0
394,383,65.0
394,385,45.0
394,372,30.0
394,392,30.0
394,393,15.0
394,394,30.0
394,395,30.0
394,397,20.0
394,396,30.0
394,398,20.0
394,399,55.0
394,401,20.0
394,400,45.0
394,403,40.0
394,402,40.0
394,404,20.0
394,405,45.0
394,406,35.0
394,409,40.0
394,408,8.0
394,407,45.0
394,410,15.0
394,412,35.0
394,411,75.0
394,413,45.0
394,414,5.0
394,415,78.0
394,417,55.0
394,416,20.0
394,420,20.0
394,419,15.0
394,418,20.0
394,421,55.0
394,425,35.0
394,422,20.0
394,423,15.0
394,424,30.0
394,428,30.0
394,426,20.0
394,427,20.0
394,429,20.0
394,431,35.0
394,432,54.0
394,430,65.0
394,434,20.0
394,433,20.0
394,435,40.0
394,436,5.0
394,437,5.0
394,438,5.0
394,439,5.0
394,443,5.0
394,442,5.0
394,441,5.0
394,444,5.0
394,445,5.0
394,447,10.0
394,448,10.0
394,449,20.0
394,450,5.0
394,452,5.0
394,453,5.0
394,454,5.0
394,455,5.0
394,446,-1.0
394,456,5.0
394,440,5.0
394,457,5.0
394,458,10.0
394,459,5.0
394,460,5.0
394,463,55.0
394,462,5.0
394,461,5.0
394,451,5.0
394,464,5.0
394,465,15.0
394,466,10.0
394,467,10.0
394,468,20.0
394,469,5.0
394,470,35.0
394,471,5.0
394,472,5.0
394,473,10.0
394,474,5.0
394,475,5.0
394,477,10.0
394,476,20.0
394,478,45.0
394,479,20.0
394,480,25.0
394,481,20.0
394,483,30.0
394,482,45.0
394,484,5.0
394,485,30.0
394,486,40.0
394,487,45.0
394,488,5.0
394,489,30.0
394,490,40.0
394,492,40.0
394,494,20.0
394,491,78.0
394,493,20.0
394,496,75.0
394,495,5.0
394,498,92.0
394,499,30.0
394,497,35.0
394,500,35.0
394,502,75.0
394,501,45.0
394,503,65.0
394,504,10.0
394,505,78.0
394,506,40.0
394,507,20.0
394,508,35.0
394,510,30.0
394,509,40.0
394,511,15.0
394,512,35.0
394,514,20.0
394,515,30.0
394,513,45.0
394,516,35.0
394,518,20.0
394,519,20.0
394,517,35.0
394,520,30.0
394,521,30.0
394,522,10.0
394,524,20.0
394,523,75.0
394,525,85.0
394,527,55.0
394,526,5.0
394,528,45.0
394,530,20.0
394,535,35.0
394,536,20.0
394,537,72.0
394,538,15.0
394,539,15.0
394,540,20.0
394,529,20.0
394,531,10.0
394,532,20.0
394,533,5.0
394,534,20.0
394,541,20.0
394,543,35.0
394,542,45.0
394,544,55.0
394,545,85.0
394,546,55.0
394,547,55.0
394,549,92.0
394,548,35.0
394,550,40.0
394,551,35.0
394,552,30.0
394,553,45.0
394,555,20.0
394,557,35.0
394,558,5.0
394,554,40.0
394,556,40.0
394,559,10.0
394,560,20.0
394,561,45.0
394,562,40.0
394,565,45.0
394,563,20.0
394,564,5.0
394,567,10.0
394,566,10.0
394,569,20.0
394,568,20.0
394,570,15.0
394,573,30.0
394,572,30.0
394,571,20.0
394,574,55.0
394,575,34.0
394,577,35.0
394,576,5.0
394,578,40.0
394,579,85.0
394,580,45.0
394,581,55.0
394,582,5.0
394,585,20.0
394,583,45.0
394,584,60.0
394,586,30.0
394,589,40.0
394,587,55.0
394,588,45.0
394,590,28.0
394,591,85.0
394,592,30.0
394,594,20.0
394,596,5.0
394,595,30.0
394,598,5.0
394,600,5.0
394,599,10.0
394,597,15.0
394,601,55.0
394,603,40.0
394,602,20.0
394,593,-1.0
394,604,10.0
394,605,30.0
394,608,85.0
394,607,65.0
394,606,55.0
394,612,20.0
394,611,20.0
394,613,60.0
394,610,20.0
394,609,65.0
394,614,20.0
394,615,20.0
394,616,15.0
394,617,20.0
394,618,30.0
394,620,35.0
394,621,25.0
394,619,10.0
394,622,20.0
394,623,60.0
394,624,45.0
394,625,5.0
394,626,15.0
394,628,20.0
394,630,40.0
394,627,20.0
394,629,25.0
394,632,40.0
394,631,5.0
394,633,10.0
394,634,85.0
394,635,25.0
394,636,40.0
