jd_id,cv_id,match_score
426,4,5.0
426,1,10.0
426,6,10.0
426,3,20.0
426,7,5.0
426,0,5.0
426,2,15.0
426,5,10.0
426,8,5.0
426,10,5.0
426,15,5.0
426,14,5.0
426,9,5.0
426,11,5.0
426,13,10.0
426,12,15.0
426,17,5.0
426,18,15.0
426,16,10.0
426,19,5.0
426,23,5.0
426,20,20.0
426,21,5.0
426,22,5.0
426,25,5.0
426,24,5.0
426,26,35.0
426,28,5.0
426,34,20.0
426,32,5.0
426,33,5.0
426,30,-1.0
426,29,-1.0
426,38,15.0
426,36,20.0
426,31,10.0
426,37,5.0
426,27,40.0
426,41,45.0
426,42,30.0
426,39,20.0
426,43,55.0
426,35,5.0
426,46,20.0
426,47,40.0
426,49,30.0
426,50,30.0
426,52,40.0
426,53,20.0
426,54,30.0
426,40,40.0
426,44,40.0
426,57,35.0
426,58,20.0
426,45,20.0
426,55,40.0
426,56,40.0
426,48,30.0
426,59,20.0
426,60,40.0
426,61,35.0
426,64,30.0
426,65,45.0
426,66,5.0
426,67,20.0
426,51,20.0
426,68,15.0
426,69,30.0
426,70,35.0
426,71,5.0
426,62,35.0
426,73,35.0
426,63,20.0
426,75,15.0
426,74,5.0
426,72,45.0
426,77,5.0
426,76,65.0
426,78,5.0
426,79,5.0
426,80,5.0
426,81,5.0
426,84,20.0
426,86,15.0
426,87,15.0
426,85,20.0
426,88,20.0
426,90,20.0
426,91,5.0
426,92,5.0
426,83,20.0
426,93,20.0
426,82,20.0
426,94,45.0
426,96,5.0
426,95,15.0
426,97,20.0
426,89,5.0
426,100,5.0
426,102,5.0
426,103,5.0
426,99,10.0
426,98,20.0
426,101,65.0
426,104,20.0
426,107,5.0
426,105,5.0
426,109,5.0
426,108,5.0
426,110,5.0
426,111,0.0
426,106,5.0
426,112,10.0
426,113,5.0
426,114,5.0
426,120,5.0
426,115,5.0
426,117,5.0
426,118,0.0
426,116,5.0
426,119,5.0
426,122,5.0
426,121,20.0
426,124,5.0
426,125,0.0
426,126,5.0
426,123,20.0
426,128,20.0
426,127,5.0
426,129,5.0
426,130,5.0
426,133,5.0
426,131,5.0
426,132,0.0
426,141,5.0
426,140,20.0
426,139,5.0
426,144,15.0
426,143,0.0
426,135,5.0
426,138,5.0
426,136,10.0
426,137,0.0
426,134,5.0
426,142,5.0
426,151,35.0
426,145,65.0
426,148,10.0
426,146,65.0
426,150,65.0
426,154,85.0
426,155,85.0
426,156,35.0
426,157,85.0
426,158,25.0
426,159,20.0
426,160,10.0
426,162,40.0
426,161,65.0
426,147,20.0
426,152,10.0
426,149,30.0
426,153,-1.0
426,165,20.0
426,163,75.0
426,171,5.0
426,166,35.0
426,164,15.0
426,167,55.0
426,168,15.0
426,169,15.0
426,172,5.0
426,173,5.0
426,175,85.0
426,170,65.0
426,174,10.0
426,179,10.0
426,177,15.0
426,178,20.0
426,176,85.0
426,180,85.0
426,181,35.0
426,182,15.0
426,185,40.0
426,184,5.0
426,183,65.0
426,189,40.0
426,190,40.0
426,191,40.0
426,193,55.0
426,192,40.0
426,196,45.0
426,194,20.0
426,195,35.0
426,198,45.0
426,197,45.0
426,186,40.0
426,187,45.0
426,199,25.0
426,200,20.0
426,201,40.0
426,208,85.0
426,206,65.0
426,207,40.0
426,209,20.0
426,211,40.0
426,188,35.0
426,203,45.0
426,204,40.0
426,205,30.0
426,202,30.0
426,210,40.0
426,214,40.0
426,212,25.0
426,213,78.0
426,215,45.0
426,218,20.0
426,217,85.0
426,216,35.0
426,219,85.0
426,221,65.0
426,220,30.0
426,222,45.0
426,223,40.0
426,224,85.0
426,225,40.0
426,226,20.0
426,229,45.0
426,227,25.0
426,228,65.0
426,231,75.0
426,230,35.0
426,232,85.0
426,233,65.0
426,234,45.0
426,238,60.0
426,236,65.0
426,235,65.0
426,241,20.0
426,240,30.0
426,237,50.0
426,239,85.0
426,242,55.0
426,245,65.0
426,243,45.0
426,244,65.0
426,250,40.0
426,247,45.0
426,248,55.0
426,249,35.0
426,246,-1.0
426,253,70.0
426,252,45.0
426,254,45.0
