jd_id,cv_id,match_score
39,2,85.0
39,6,85.0
39,4,85.0
39,0,92.0
39,1,78.0
39,7,85.0
39,5,85.0
39,3,85.0
39,8,75.0
39,11,85.0
39,10,40.0
39,12,85.0
39,9,85.0
39,13,55.0
39,14,85.0
39,15,85.0
39,16,65.0
39,17,85.0
39,18,85.0
39,20,85.0
39,19,65.0
39,21,85.0
39,23,95.0
39,25,85.0
39,26,85.0
39,29,92.0
39,27,85.0
39,22,75.0
39,30,85.0
39,28,85.0
39,24,75.0
39,31,85.0
39,32,65.0
39,33,92.0
39,35,85.0
39,34,60.0
39,36,85.0
39,37,85.0
39,38,85.0
39,39,75.0
39,41,5.0
39,40,5.0
39,44,5.0
39,45,5.0
39,43,5.0
39,46,5.0
39,42,5.0
39,47,5.0
39,49,5.0
39,48,5.0
39,50,5.0
39,51,5.0
39,53,20.0
39,54,20.0
39,52,5.0
39,55,10.0
39,56,20.0
39,57,40.0
39,58,45.0
39,59,45.0
39,60,20.0
39,61,15.0
39,62,35.0
39,63,20.0
39,64,20.0
39,65,20.0
39,66,5.0
39,67,15.0
39,68,15.0
39,69,10.0
39,72,40.0
39,70,15.0
39,73,45.0
39,71,5.0
39,74,20.0
39,75,20.0
39,76,20.0
39,77,10.0
39,79,5.0
39,78,5.0
39,80,5.0
39,81,5.0
39,82,5.0
39,83,10.0
39,84,20.0
39,85,20.0
39,87,5.0
39,86,10.0
39,89,5.0
39,88,15.0
39,91,5.0
39,90,20.0
39,92,5.0
39,93,20.0
39,94,20.0
39,95,5.0
39,96,5.0
39,97,15.0
39,99,5.0
39,100,5.0
39,98,35.0
39,101,20.0
39,102,5.0
39,106,5.0
39,107,5.0
39,105,5.0
39,109,0.0
39,110,0.0
39,108,5.0
39,113,5.0
39,112,20.0
39,111,0.0
39,115,5.0
39,114,5.0
39,116,5.0
39,104,15.0
39,103,5.0
39,118,5.0
39,119,5.0
39,117,0.0
39,122,5.0
39,120,0.0
39,123,20.0
39,121,5.0
39,124,0.0
39,125,0.0
39,126,5.0
39,127,0.0
39,131,5.0
39,128,55.0
39,130,0.0
39,129,5.0
39,132,0.0
39,133,5.0
39,134,0.0
39,135,0.0
39,136,5.0
39,137,5.0
39,139,5.0
39,138,5.0
39,141,0.0
39,142,5.0
39,143,5.0
39,144,20.0
39,146,85.0
39,145,15.0
39,140,20.0
39,147,5.0
39,148,5.0
39,149,15.0
39,150,10.0
39,151,40.0
39,152,75.0
39,153,15.0
39,154,5.0
39,155,5.0
39,156,30.0
39,157,5.0
39,158,20.0
39,160,5.0
39,159,30.0
39,161,15.0
39,164,15.0
39,163,5.0
39,162,5.0
39,166,35.0
39,165,20.0
39,167,5.0
39,169,45.0
39,168,15.0
39,170,5.0
39,171,5.0
39,172,5.0
39,173,5.0
39,174,10.0
39,175,20.0
39,176,5.0
39,177,5.0
39,178,20.0
39,179,85.0
39,183,30.0
39,180,10.0
39,182,5.0
39,184,5.0
39,185,10.0
39,181,5.0
39,186,5.0
39,187,5.0
39,188,35.0
39,189,10.0
39,194,20.0
39,193,10.0
39,190,10.0
39,192,5.0
39,191,10.0
39,195,5.0
39,196,10.0
39,201,10.0
39,197,5.0
39,198,10.0
39,199,5.0
39,200,5.0
39,202,40.0
39,203,10.0
39,204,5.0
39,205,5.0
39,206,5.0
39,208,5.0
39,207,5.0
39,209,10.0
39,210,5.0
39,211,5.0
39,212,5.0
39,213,5.0
39,214,5.0
39,216,20.0
39,215,20.0
39,217,5.0
39,218,20.0
39,220,5.0
