jd_id,cv_id,match_score
428,7,5.0
428,1,5.0
428,5,5.0
428,2,5.0
428,6,5.0
428,4,5.0
428,0,5.0
428,3,10.0
428,11,5.0
428,8,5.0
428,9,5.0
428,10,5.0
428,12,5.0
428,13,5.0
428,14,5.0
428,15,5.0
428,16,5.0
428,17,5.0
428,18,10.0
428,19,5.0
428,20,5.0
428,21,5.0
428,22,5.0
428,23,5.0
428,24,5.0
428,30,5.0
428,25,5.0
428,26,20.0
428,28,5.0
428,29,5.0
428,27,30.0
428,38,5.0
428,39,5.0
428,31,5.0
428,32,5.0
428,35,5.0
428,33,5.0
428,34,20.0
428,37,5.0
428,36,5.0
428,40,20.0
428,41,35.0
428,42,10.0
428,43,30.0
428,45,15.0
428,46,20.0
428,48,15.0
428,44,10.0
428,49,20.0
428,47,20.0
428,50,20.0
428,51,10.0
428,53,20.0
428,54,10.0
428,56,20.0
428,52,35.0
428,57,20.0
428,60,20.0
428,61,20.0
428,63,20.0
428,62,20.0
428,64,15.0
428,55,20.0
428,65,20.0
428,66,10.0
428,69,20.0
428,68,5.0
428,67,5.0
428,70,5.0
428,58,10.0
428,59,20.0
428,78,5.0
428,72,15.0
428,73,25.0
428,76,55.0
428,75,5.0
428,71,5.0
428,74,5.0
428,77,5.0
428,79,5.0
428,80,5.0
428,81,5.0
428,82,5.0
428,83,10.0
428,84,5.0
428,85,5.0
428,86,5.0
428,87,5.0
428,88,5.0
428,89,5.0
428,92,5.0
428,91,5.0
428,90,5.0
428,93,10.0
428,94,40.0
428,97,5.0
428,95,5.0
428,98,5.0
428,96,5.0
428,101,40.0
428,99,5.0
428,100,5.0
428,102,5.0
428,104,5.0
428,103,5.0
428,111,0.0
428,109,0.0
428,112,5.0
428,105,5.0
428,107,5.0
428,108,5.0
428,110,5.0
428,106,5.0
428,114,5.0
428,115,0.0
428,113,0.0
428,117,0.0
428,116,5.0
428,118,0.0
428,119,5.0
428,120,0.0
428,122,5.0
428,121,5.0
428,123,10.0
428,125,0.0
428,124,5.0
428,126,0.0
428,127,5.0
428,128,15.0
428,129,0.0
428,130,0.0
428,131,5.0
428,134,0.0
428,132,0.0
428,133,5.0
428,135,0.0
428,136,5.0
