jd_id,cv_id,match_score
310,6,20.0
310,7,5.0
310,1,20.0
310,0,5.0
310,2,10.0
310,4,10.0
310,3,20.0
310,5,40.0
310,8,10.0
310,10,5.0
310,11,20.0
310,12,20.0
310,13,10.0
310,14,20.0
310,9,20.0
310,15,5.0
310,18,20.0
310,19,5.0
310,16,20.0
310,20,5.0
310,22,5.0
310,17,10.0
310,21,20.0
310,23,10.0
310,24,5.0
310,26,10.0
310,28,5.0
310,27,20.0
310,30,5.0
310,29,10.0
310,25,5.0
310,31,5.0
310,32,5.0
310,33,10.0
310,34,20.0
310,35,10.0
310,36,5.0
310,38,30.0
310,37,5.0
310,40,20.0
310,41,20.0
310,39,20.0
310,42,10.0
310,43,5.0
310,44,20.0
310,46,10.0
310,45,5.0
310,48,10.0
310,47,5.0
310,49,5.0
310,52,20.0
310,50,10.0
310,51,10.0
310,53,20.0
310,54,10.0
310,58,40.0
310,60,20.0
310,59,40.0
310,57,40.0
310,55,20.0
310,56,10.0
310,62,40.0
310,63,40.0
310,65,65.0
310,64,10.0
310,66,75.0
310,67,60.0
310,61,20.0
310,68,30.0
310,69,20.0
310,75,40.0
310,72,75.0
310,71,40.0
310,73,20.0
310,74,60.0
310,70,65.0
310,76,40.0
310,77,30.0
310,78,85.0
310,84,40.0
310,82,60.0
310,83,20.0
310,85,40.0
310,81,40.0
310,80,70.0
310,79,60.0
310,88,40.0
310,87,40.0
310,86,65.0
310,90,20.0
310,89,20.0
310,91,40.0
310,94,40.0
310,96,40.0
310,95,85.0
310,97,20.0
310,93,75.0
310,92,65.0
310,98,75.0
310,99,40.0
310,101,20.0
310,100,85.0
310,103,20.0
310,102,40.0
310,105,30.0
310,104,40.0
310,106,65.0
310,107,60.0
310,109,10.0
310,108,5.0
310,111,5.0
310,110,5.0
310,112,40.0
310,113,5.0
310,114,5.0
310,115,5.0
310,116,5.0
310,117,5.0
310,118,20.0
310,119,20.0
310,120,5.0
310,121,20.0
310,122,20.0
310,123,65.0
310,125,5.0
310,127,5.0
310,126,5.0
310,124,5.0
310,129,5.0
310,128,40.0
310,130,5.0
310,131,10.0
310,133,20.0
310,132,5.0
310,135,10.0
310,134,5.0
310,140,60.0
310,138,5.0
310,141,5.0
310,139,5.0
310,142,5.0
310,143,5.0
310,147,10.0
310,146,30.0
310,144,30.0
310,145,10.0
310,136,20.0
310,148,10.0
310,137,20.0
310,149,20.0
310,151,20.0
310,150,20.0
310,153,10.0
310,154,20.0
310,156,40.0
310,157,20.0
310,155,5.0
310,159,20.0
310,158,20.0
310,162,5.0
310,160,10.0
310,152,5.0
310,164,40.0
310,163,20.0
310,161,5.0
310,166,5.0
310,165,20.0
310,167,5.0
310,169,40.0
310,168,30.0
310,170,5.0
310,171,10.0
310,172,85.0
310,174,5.0
310,173,40.0
310,175,5.0
310,176,10.0
310,177,20.0
310,179,5.0
310,178,65.0
310,180,20.0
310,182,5.0
310,181,5.0
310,184,5.0
310,183,10.0
310,185,5.0
310,187,20.0
310,186,20.0
310,192,10.0
310,191,20.0
310,194,10.0
310,193,40.0
310,195,10.0
310,196,30.0
310,197,20.0
310,198,10.0
310,199,10.0
310,200,20.0
310,201,10.0
310,188,20.0
310,202,20.0
310,189,20.0
310,190,20.0
310,203,20.0
310,204,10.0
310,205,5.0
310,206,5.0
310,208,5.0
310,207,5.0
310,212,10.0
310,210,5.0
310,209,20.0
310,211,5.0
310,213,5.0
310,214,5.0
310,216,40.0
310,215,10.0
310,218,10.0
310,217,5.0
310,220,0.0
310,219,10.0
310,221,20.0
310,222,20.0
310,223,10.0
310,224,5.0
310,225,5.0
310,226,5.0
310,227,20.0
310,228,5.0
310,229,10.0
310,231,5.0
310,232,5.0
310,230,20.0
310,233,5.0
310,234,5.0
310,235,5.0
310,236,10.0
310,237,5.0
310,238,5.0
310,239,5.0
310,241,10.0
310,242,5.0
310,240,5.0
310,243,5.0
310,244,10.0
310,246,10.0
310,247,10.0
310,245,10.0
310,248,5.0
310,249,20.0
310,250,10.0
310,251,10.0
310,252,10.0
310,253,5.0
310,254,20.0
310,256,10.0
310,255,10.0
310,257,20.0
310,259,20.0
310,258,10.0
310,260,20.0
310,261,10.0
310,262,20.0
310,265,20.0
310,263,10.0
310,264,5.0
310,266,10.0
310,267,10.0
310,268,20.0
310,270,10.0
310,269,10.0
310,273,30.0
310,272,20.0
310,271,20.0
310,274,85.0
310,275,20.0
310,276,40.0
310,282,10.0
310,284,60.0
310,278,20.0
310,280,5.0
310,283,5.0
310,279,20.0
310,281,5.0
310,277,5.0
310,285,40.0
