jd_id,cv_id,match_score
140,2,20.0
140,0,20.0
140,1,15.0
140,3,20.0
140,7,5.0
140,6,20.0
140,5,20.0
140,4,5.0
140,8,20.0
140,9,20.0
140,10,5.0
140,11,20.0
140,14,20.0
140,15,20.0
140,13,5.0
140,16,5.0
140,17,20.0
140,18,20.0
140,19,30.0
140,20,10.0
140,12,20.0
140,28,5.0
140,22,5.0
140,21,15.0
140,23,20.0
140,25,10.0
140,29,10.0
140,24,20.0
140,27,30.0
140,30,10.0
140,32,5.0
140,31,20.0
140,33,15.0
140,26,35.0
140,34,20.0
140,35,20.0
140,37,10.0
140,36,20.0
140,39,5.0
140,38,20.0
140,40,5.0
140,41,20.0
140,42,5.0
140,43,20.0
140,44,5.0
140,45,5.0
140,47,20.0
140,49,5.0
140,46,5.0
140,51,5.0
140,48,5.0
140,50,5.0
140,52,15.0
140,58,25.0
140,59,20.0
140,57,20.0
140,55,20.0
140,53,20.0
140,56,30.0
140,54,10.0
140,60,35.0
140,61,20.0
140,65,10.0
140,63,20.0
140,66,5.0
140,64,20.0
140,62,20.0
140,67,20.0
140,68,5.0
140,72,40.0
140,73,45.0
140,69,20.0
140,70,20.0
140,74,20.0
140,75,20.0
140,71,10.0
140,80,20.0
140,76,20.0
140,79,20.0
140,77,20.0
140,83,-1.0
140,78,5.0
140,82,28.0
140,88,5.0
140,84,20.0
140,90,35.0
140,91,5.0
140,92,5.0
140,87,15.0
140,93,5.0
140,89,20.0
140,94,35.0
140,85,8.0
140,95,20.0
140,86,5.0
140,96,20.0
140,97,55.0
140,98,15.0
140,99,20.0
140,102,5.0
140,100,5.0
140,101,15.0
140,103,5.0
140,107,5.0
140,105,5.0
140,104,20.0
140,109,5.0
140,110,5.0
140,108,5.0
140,106,5.0
140,81,5.0
140,111,5.0
140,112,15.0
140,113,3.0
140,116,3.0
140,115,0.0
140,114,0.0
140,118,0.0
140,117,0.0
140,119,5.0
140,120,0.0
140,122,5.0
140,121,5.0
140,123,5.0
140,124,0.0
140,125,0.0
140,126,5.0
140,127,0.0
140,128,28.0
140,129,0.0
140,130,0.0
140,132,0.0
140,131,5.0
140,133,0.0
140,134,0.0
140,137,0.0
140,136,5.0
140,135,0.0
140,138,3.0
140,140,35.0
140,141,0.0
140,142,5.0
140,143,5.0
140,144,5.0
140,145,20.0
140,146,45.0
140,147,20.0
140,149,20.0
140,148,5.0
140,152,20.0
140,150,45.0
140,151,35.0
140,153,5.0
140,139,5.0
140,154,10.0
140,155,20.0
140,156,45.0
140,158,5.0
140,157,10.0
140,159,55.0
140,163,-1.0
140,161,20.0
140,160,5.0
140,162,30.0
140,164,10.0
140,168,5.0
140,170,20.0
140,171,5.0
140,173,35.0
140,167,20.0
140,175,35.0
140,166,35.0
140,165,20.0
140,176,15.0
140,177,15.0
140,174,20.0
140,178,10.0
140,169,20.0
140,172,5.0
140,180,10.0
140,179,20.0
140,181,20.0
140,186,35.0
140,182,5.0
140,189,20.0
140,188,65.0
140,185,65.0
140,187,25.0
140,183,55.0
140,190,20.0
140,184,8.0
140,191,45.0
140,193,25.0
140,194,45.0
140,196,35.0
140,192,40.0
140,197,55.0
140,195,65.0
140,198,55.0
140,200,65.0
140,201,20.0
140,199,20.0
140,202,65.0
140,203,35.0
140,204,45.0
140,206,40.0
140,205,20.0
140,207,30.0
140,208,5.0
140,209,5.0
140,211,35.0
140,210,5.0
140,212,10.0
140,213,20.0
140,214,20.0
140,215,20.0
140,216,10.0
140,218,55.0
140,219,5.0
140,221,5.0
140,217,10.0
140,222,5.0
140,220,55.0
140,227,5.0
140,229,20.0
140,225,5.0
140,223,20.0
140,224,5.0
140,226,15.0
140,228,5.0
140,230,20.0
140,232,35.0
140,233,15.0
140,234,30.0
140,235,10.0
140,236,20.0
140,238,10.0
140,231,20.0
140,237,20.0
140,244,5.0
140,242,20.0
140,243,40.0
140,240,10.0
140,241,10.0
140,246,-1.0
140,247,-1.0
140,249,20.0
140,245,20.0
140,248,35.0
140,239,-1.0
140,250,30.0
140,252,10.0
140,254,15.0
140,253,20.0
140,255,20.0
140,258,20.0
140,256,35.0
140,259,5.0
140,260,5.0
140,251,20.0
140,261,10.0
140,262,5.0
140,263,10.0
140,264,10.0
140,265,10.0
140,257,30.0
140,266,10.0
140,267,5.0
140,268,10.0
140,269,10.0
140,270,10.0
140,272,5.0
140,273,5.0
140,271,10.0
140,275,5.0
140,274,5.0
140,276,20.0
140,277,40.0
140,280,35.0
140,278,30.0
140,279,20.0
140,282,35.0
140,283,20.0
140,281,5.0
140,285,15.0
140,284,10.0
140,286,10.0
140,287,20.0
140,290,5.0
140,288,10.0
140,289,10.0
140,293,20.0
140,292,35.0
140,294,5.0
140,295,5.0
140,296,20.0
140,297,5.0
140,298,5.0
140,299,20.0
140,300,15.0
140,302,20.0
140,301,35.0
140,305,20.0
140,304,20.0
140,303,35.0
140,306,20.0
140,307,10.0
140,308,20.0
140,309,20.0
140,313,5.0
140,314,5.0
140,291,20.0
140,311,10.0
140,312,30.0
140,310,5.0
140,316,5.0
140,315,5.0
140,319,5.0
140,320,5.0
140,321,5.0
140,317,5.0
140,322,10.0
140,318,5.0
140,323,5.0
140,327,5.0
140,326,5.0
140,324,5.0
140,325,5.0
140,328,5.0
140,329,20.0
140,330,5.0
140,332,5.0
140,334,20.0
140,333,5.0
140,335,5.0
140,339,5.0
140,340,40.0
140,342,30.0
140,341,45.0
140,331,-1.0
140,336,-1.0
140,338,-1.0
140,337,-1.0
140,344,5.0
140,346,15.0
140,345,5.0
140,343,5.0
140,347,5.0
140,348,5.0
140,351,5.0
140,350,5.0
140,352,5.0
140,354,5.0
140,355,5.0
140,356,5.0
140,349,5.0
140,357,15.0
140,358,20.0
140,360,5.0
140,363,5.0
140,361,5.0
140,365,5.0
140,362,10.0
140,364,5.0
140,359,15.0
140,366,5.0
140,353,0.0
140,367,10.0
140,372,20.0
140,368,10.0
140,371,30.0
140,370,45.0
140,369,30.0
140,373,10.0
140,374,20.0
140,375,40.0
140,378,40.0
140,376,10.0
140,377,35.0
140,379,10.0
140,380,20.0
140,381,40.0
140,383,20.0
140,382,10.0
140,384,5.0
140,385,10.0
140,387,15.0
140,388,20.0
140,390,15.0
140,389,20.0
140,391,5.0
140,392,20.0
140,386,20.0
140,395,30.0
140,394,45.0
140,396,45.0
140,397,5.0
140,398,5.0
140,400,20.0
140,399,10.0
140,401,20.0
140,393,15.0
140,402,55.0
140,407,20.0
140,411,5.0
140,403,20.0
140,405,10.0
140,404,10.0
140,406,20.0
140,412,20.0
140,408,5.0
140,414,5.0
140,409,10.0
140,415,5.0
140,410,5.0
140,416,20.0
140,413,10.0
140,417,20.0
140,418,20.0
140,420,20.0
140,421,20.0
140,422,10.0
140,419,15.0
140,429,10.0
140,430,55.0
140,424,-1.0
140,423,20.0
140,431,8.0
140,432,65.0
140,425,-1.0
140,426,-1.0
140,433,20.0
140,428,30.0
140,427,45.0
140,438,20.0
140,435,10.0
140,437,10.0
140,439,5.0
140,442,5.0
140,443,5.0
140,436,5.0
140,434,20.0
140,444,5.0
140,440,20.0
140,441,5.0
140,445,5.0
140,446,15.0
140,447,20.0
140,450,5.0
140,448,5.0
140,453,5.0
140,451,15.0
140,454,5.0
140,449,20.0
140,452,5.0
140,455,5.0
140,456,5.0
140,457,5.0
140,459,5.0
140,460,5.0
140,461,8.0
140,462,5.0
140,458,5.0
140,463,55.0
140,464,5.0
140,465,5.0
140,466,5.0
140,467,15.0
140,469,5.0
140,470,20.0
140,468,5.0
140,471,5.0
140,472,5.0
140,473,5.0
140,474,5.0
140,475,5.0
140,476,20.0
140,477,5.0
140,479,45.0
140,478,5.0
140,480,20.0
140,481,20.0
140,482,10.0
140,483,20.0
140,484,5.0
140,485,20.0
140,486,30.0
140,487,10.0
140,488,5.0
140,489,55.0
140,492,20.0
140,490,35.0
140,491,20.0
140,494,30.0
140,495,5.0
140,496,15.0
140,497,20.0
140,499,40.0
140,498,10.0
140,501,5.0
140,503,20.0
140,502,10.0
140,500,40.0
140,504,10.0
140,506,15.0
140,508,20.0
140,507,20.0
140,510,45.0
140,505,20.0
140,509,55.0
140,493,10.0
140,511,10.0
140,515,28.0
140,512,20.0
140,513,30.0
140,514,5.0
140,522,30.0
140,521,45.0
140,520,20.0
140,523,5.0
140,516,-1.0
140,517,-1.0
140,518,-1.0
140,519,-1.0
140,527,20.0
140,525,10.0
140,524,35.0
140,526,5.0
140,528,45.0
140,529,10.0
140,533,5.0
140,534,45.0
140,536,20.0
140,535,45.0
140,531,5.0
140,532,35.0
140,540,20.0
140,538,30.0
140,539,15.0
140,542,30.0
140,530,-1.0
140,543,30.0
140,541,15.0
140,549,20.0
140,548,20.0
140,544,10.0
140,545,10.0
140,547,20.0
140,550,55.0
140,546,5.0
140,537,15.0
140,553,30.0
140,551,5.0
140,556,30.0
140,554,30.0
140,552,35.0
140,555,10.0
140,558,5.0
140,557,40.0
140,559,10.0
140,561,5.0
140,560,10.0
140,564,10.0
140,563,40.0
140,565,15.0
140,566,15.0
140,562,45.0
140,567,20.0
140,568,45.0
140,570,20.0
140,569,35.0
140,571,35.0
140,572,15.0
140,573,45.0
140,574,20.0
140,575,30.0
140,576,5.0
140,577,10.0
140,578,20.0
140,579,20.0
140,582,5.0
140,581,20.0
140,580,30.0
140,583,10.0
140,589,20.0
140,591,10.0
140,588,65.0
140,585,20.0
140,586,30.0
140,590,20.0
140,587,20.0
140,584,15.0
140,592,45.0
140,593,35.0
140,594,5.0
140,595,45.0
140,596,5.0
140,597,5.0
140,598,5.0
140,599,5.0
140,601,15.0
140,604,10.0
140,600,45.0
140,602,15.0
140,606,5.0
140,603,10.0
140,607,45.0
140,605,45.0
140,608,20.0
140,610,10.0
140,609,20.0
140,611,40.0
140,612,10.0
140,613,10.0
140,614,15.0
140,615,15.0
140,617,10.0
140,616,5.0
140,618,45.0
140,619,5.0
140,620,15.0
140,622,20.0
140,621,5.0
140,623,10.0
140,624,20.0
140,626,10.0
140,628,30.0
140,629,20.0
140,630,45.0
140,631,5.0
140,627,15.0
140,632,20.0
140,634,20.0
140,635,10.0
140,633,10.0
140,625,5.0
140,636,40.0
