jd_id,cv_id,match_score
299,5,5.0
299,4,5.0
299,2,5.0
299,0,5.0
299,7,5.0
299,1,5.0
299,3,5.0
299,6,5.0
299,9,5.0
299,8,5.0
299,14,5.0
299,11,5.0
299,10,5.0
299,13,5.0
299,12,5.0
299,15,5.0
299,16,5.0
299,17,0.0
299,18,5.0
299,19,5.0
299,21,5.0
299,20,5.0
299,23,5.0
299,25,5.0
299,24,5.0
299,22,0.0
299,27,20.0
299,26,5.0
299,28,5.0
299,29,0.0
299,30,5.0
299,32,5.0
299,31,5.0
299,33,5.0
299,34,5.0
299,35,5.0
299,36,5.0
299,37,0.0
299,38,5.0
299,39,5.0
299,41,25.0
299,40,20.0
299,42,55.0
299,44,20.0
299,43,20.0
299,46,40.0
299,45,20.0
299,48,20.0
299,47,20.0
299,49,40.0
299,50,40.0
299,51,20.0
299,52,25.0
299,53,20.0
299,54,30.0
299,56,40.0
299,57,35.0
299,58,10.0
299,59,10.0
299,55,35.0
299,60,30.0
299,61,35.0
299,62,40.0
299,63,20.0
299,64,35.0
299,66,5.0
299,65,10.0
299,67,5.0
299,68,5.0
299,69,10.0
299,70,5.0
299,71,5.0
299,74,5.0
299,73,20.0
299,72,20.0
299,77,5.0
299,75,5.0
299,78,5.0
299,80,5.0
299,81,5.0
299,79,5.0
299,82,5.0
299,83,5.0
299,84,5.0
299,76,35.0
299,85,5.0
299,86,10.0
299,88,5.0
299,87,5.0
299,89,5.0
299,90,5.0
299,91,5.0
299,92,5.0
299,93,5.0
299,94,20.0
299,95,5.0
299,97,15.0
299,96,5.0
299,98,5.0
299,99,5.0
299,100,5.0
299,107,5.0
299,109,0.0
299,101,10.0
299,102,5.0
299,103,5.0
299,104,5.0
299,106,5.0
299,105,5.0
299,108,5.0
299,111,0.0
299,112,5.0
299,110,0.0
299,113,0.0
299,114,0.0
299,116,0.0
299,115,0.0
299,117,0.0
299,118,0.0
299,119,5.0
299,121,5.0
299,120,0.0
299,124,0.0
299,122,0.0
299,123,5.0
299,125,0.0
299,126,0.0
299,128,5.0
299,129,0.0
299,127,0.0
299,130,0.0
299,131,5.0
299,132,0.0
299,133,0.0
299,134,0.0
299,135,0.0
299,137,0.0
299,136,5.0
299,138,5.0
299,139,5.0
299,140,5.0
299,141,0.0
299,142,5.0
299,144,5.0
299,145,20.0
299,146,20.0
299,148,5.0
299,143,0.0
299,147,5.0
299,149,20.0
299,151,20.0
299,152,5.0
299,153,5.0
299,154,30.0
299,150,65.0
299,155,20.0
299,156,20.0
299,157,30.0
299,158,5.0
299,159,20.0
299,160,5.0
299,161,40.0
299,162,30.0
299,163,20.0
299,164,5.0
299,166,40.0
299,165,10.0
299,167,20.0
299,169,10.0
299,170,30.0
299,168,5.0
299,172,5.0
299,171,5.0
299,174,5.0
299,173,5.0
299,177,5.0
299,178,15.0
299,179,5.0
299,180,20.0
299,176,20.0
299,182,5.0
299,181,15.0
299,183,20.0
299,184,5.0
299,186,20.0
299,185,40.0
299,187,45.0
299,188,15.0
299,189,40.0
299,190,20.0
299,191,20.0
299,193,40.0
299,192,35.0
299,175,40.0
299,194,20.0
299,195,40.0
299,197,40.0
299,198,20.0
299,199,10.0
299,196,40.0
299,200,15.0
299,201,40.0
299,204,20.0
299,205,35.0
299,209,20.0
299,207,40.0
299,206,65.0
299,208,30.0
299,210,5.0
299,211,40.0
299,213,20.0
299,212,15.0
299,214,20.0
299,215,10.0
299,202,20.0
299,203,40.0
299,216,10.0
299,217,20.0
299,218,15.0
299,219,20.0
299,220,20.0
299,221,10.0
299,222,40.0
299,223,35.0
299,224,10.0
299,225,30.0
299,227,20.0
299,228,15.0
299,229,45.0
299,226,85.0
299,230,10.0
299,232,55.0
299,233,10.0
299,236,40.0
299,237,20.0
299,231,10.0
299,235,10.0
299,234,40.0
299,238,10.0
299,240,35.0
299,239,20.0
299,241,25.0
299,246,55.0
299,245,40.0
299,243,85.0
299,242,30.0
299,244,20.0
299,247,40.0
299,248,55.0
299,249,20.0
299,251,25.0
299,252,40.0
299,250,40.0
299,254,55.0
299,253,40.0
299,255,35.0
299,256,55.0
299,257,20.0
299,258,40.0
299,259,30.0
299,260,30.0
299,261,20.0
299,262,20.0
299,263,20.0
299,264,20.0
299,265,40.0
299,266,35.0
299,270,20.0
299,268,20.0
299,267,20.0
299,269,20.0
299,271,30.0
299,272,20.0
299,273,5.0
299,274,5.0
299,277,5.0
299,276,10.0
299,275,5.0
299,278,5.0
299,279,10.0
299,281,5.0
299,282,5.0
299,283,5.0
299,285,5.0
299,284,5.0
299,286,5.0
299,280,5.0
299,287,5.0
299,288,5.0
299,289,5.0
299,292,5.0
299,293,10.0
299,291,5.0
299,290,5.0
299,295,5.0
299,294,5.0
299,297,5.0
299,298,5.0
299,296,5.0
299,301,5.0
299,300,5.0
299,302,5.0
299,303,5.0
299,304,5.0
299,305,5.0
299,306,5.0
299,307,5.0
299,308,5.0
299,310,5.0
299,309,5.0
299,299,5.0
