jd_id,cv_id,match_score
389,1,10.0
389,5,20.0
389,4,5.0
389,3,20.0
389,8,10.0
389,9,20.0
389,11,20.0
389,6,30.0
389,10,10.0
389,7,10.0
389,12,20.0
389,13,20.0
389,2,20.0
389,17,20.0
389,15,20.0
389,16,20.0
389,14,15.0
389,0,20.0
389,19,20.0
389,18,20.0
389,21,20.0
389,22,10.0
389,20,10.0
389,23,5.0
389,26,20.0
389,28,5.0
389,29,5.0
389,27,55.0
389,25,10.0
389,30,5.0
389,31,20.0
389,32,5.0
389,33,20.0
389,34,40.0
389,38,20.0
389,35,5.0
389,37,10.0
389,36,20.0
389,39,20.0
389,40,60.0
389,42,40.0
389,41,45.0
389,46,20.0
389,45,40.0
389,24,20.0
389,44,60.0
389,47,30.0
389,43,65.0
389,48,55.0
389,51,20.0
389,50,40.0
389,49,40.0
389,53,65.0
389,54,55.0
389,55,75.0
389,56,75.0
389,52,65.0
389,58,20.0
389,59,20.0
389,57,55.0
389,60,75.0
389,61,75.0
389,62,45.0
389,63,65.0
389,67,20.0
389,68,20.0
389,66,10.0
389,71,20.0
389,69,40.0
389,70,20.0
389,73,65.0
389,74,20.0
389,72,40.0
389,77,20.0
389,75,20.0
389,78,20.0
389,65,20.0
389,76,40.0
389,79,20.0
389,81,10.0
389,84,35.0
389,83,20.0
389,82,30.0
389,80,20.0
389,64,45.0
389,91,5.0
389,85,20.0
389,86,20.0
389,93,20.0
389,89,20.0
389,94,40.0
389,88,5.0
389,87,20.0
389,95,20.0
389,96,20.0
389,92,20.0
389,90,40.0
389,97,65.0
389,98,20.0
389,100,20.0
389,99,20.0
389,101,40.0
389,105,5.0
389,108,5.0
389,107,10.0
389,110,5.0
389,103,5.0
389,111,5.0
389,112,15.0
389,109,5.0
389,106,5.0
389,113,5.0
389,102,5.0
389,114,5.0
389,115,5.0
389,118,5.0
389,117,5.0
389,120,5.0
389,116,5.0
389,121,20.0
389,119,5.0
389,122,5.0
389,104,10.0
389,128,35.0
389,127,5.0
389,124,0.0
389,129,0.0
389,130,0.0
389,126,5.0
389,125,5.0
389,123,20.0
389,132,0.0
389,131,10.0
389,138,5.0
389,134,5.0
389,136,20.0
389,133,5.0
389,139,5.0
389,140,40.0
389,142,5.0
389,143,5.0
389,141,5.0
389,144,10.0
389,148,5.0
389,145,55.0
389,135,5.0
389,137,5.0
389,147,20.0
389,146,55.0
389,152,5.0
389,149,30.0
389,150,75.0
389,153,10.0
389,154,60.0
389,155,40.0
389,156,30.0
389,157,40.0
389,158,10.0
389,151,45.0
389,160,10.0
389,161,55.0
389,162,45.0
389,163,35.0
389,164,10.0
389,165,20.0
389,159,35.0
389,170,40.0
389,172,15.0
389,173,15.0
389,171,5.0
389,166,40.0
389,174,20.0
389,167,40.0
389,168,20.0
389,176,55.0
389,169,15.0
389,177,20.0
389,180,65.0
389,178,20.0
389,175,85.0
389,179,10.0
