jd_id,cv_id,match_score
196,3,5.0
196,6,5.0
196,0,5.0
196,7,0.0
196,5,5.0
196,1,5.0
196,4,5.0
196,2,5.0
196,10,5.0
196,9,5.0
196,8,5.0
196,12,5.0
196,11,5.0
196,13,5.0
196,14,5.0
196,15,5.0
196,16,5.0
196,17,5.0
196,18,5.0
196,19,5.0
196,22,0.0
196,21,5.0
196,20,5.0
196,23,5.0
196,24,5.0
196,25,0.0
196,26,5.0
196,27,20.0
196,28,5.0
196,29,0.0
196,30,5.0
196,31,5.0
196,35,5.0
196,32,5.0
196,33,5.0
196,34,10.0
196,37,0.0
196,36,5.0
196,38,5.0
196,39,5.0
196,41,35.0
196,42,30.0
196,40,40.0
196,43,40.0
196,44,40.0
196,45,20.0
196,47,40.0
196,46,20.0
196,49,40.0
196,50,20.0
196,51,20.0
196,48,35.0
196,52,25.0
196,54,20.0
196,55,15.0
196,53,20.0
196,56,40.0
196,57,20.0
196,58,5.0
196,59,10.0
196,62,10.0
196,64,25.0
196,60,30.0
196,61,15.0
196,63,20.0
196,66,5.0
196,65,5.0
196,67,5.0
196,68,5.0
196,73,35.0
196,72,30.0
196,71,5.0
196,74,5.0
196,70,5.0
196,69,10.0
196,75,5.0
196,76,15.0
196,77,5.0
196,79,5.0
196,78,5.0
196,80,5.0
196,81,0.0
196,83,5.0
196,84,5.0
196,82,5.0
196,85,5.0
196,86,5.0
196,89,5.0
196,87,5.0
196,88,5.0
196,90,5.0
196,91,5.0
196,92,5.0
196,93,5.0
196,98,5.0
196,96,5.0
196,95,5.0
196,94,20.0
196,99,5.0
196,97,15.0
196,100,5.0
196,101,20.0
196,108,0.0
196,104,5.0
196,102,5.0
196,103,5.0
196,106,5.0
196,107,5.0
196,105,0.0
196,109,0.0
196,114,0.0
196,110,0.0
196,112,5.0
196,113,0.0
196,111,0.0
196,115,0.0
196,116,0.0
196,119,0.0
196,117,0.0
196,118,0.0
196,120,0.0
196,121,5.0
196,124,0.0
196,123,5.0
196,122,5.0
196,126,0.0
196,128,20.0
196,129,0.0
196,127,0.0
196,125,0.0
196,130,0.0
196,131,5.0
196,132,0.0
196,137,0.0
196,134,0.0
196,133,0.0
196,140,5.0
196,139,0.0
196,138,0.0
196,136,5.0
196,135,0.0
196,142,0.0
196,143,0.0
196,145,30.0
196,141,0.0
196,148,5.0
196,144,5.0
196,147,5.0
196,146,40.0
196,150,55.0
196,152,5.0
196,151,20.0
196,149,10.0
196,154,35.0
196,155,40.0
196,156,20.0
196,153,5.0
196,159,20.0
196,160,5.0
196,158,5.0
196,162,35.0
196,163,20.0
196,157,35.0
196,161,65.0
196,167,45.0
196,165,5.0
196,166,30.0
196,171,5.0
196,173,5.0
196,174,5.0
196,172,5.0
196,175,65.0
196,164,5.0
196,176,55.0
196,177,5.0
196,178,5.0
196,169,5.0
196,179,5.0
196,170,65.0
196,168,5.0
196,180,40.0
196,181,20.0
196,182,5.0
196,183,20.0
196,184,5.0
196,185,55.0
196,187,35.0
196,186,45.0
196,188,35.0
196,190,20.0
196,191,40.0
196,192,45.0
196,189,40.0
196,193,45.0
196,194,35.0
196,195,45.0
196,196,40.0
196,197,45.0
196,198,30.0
196,199,10.0
196,205,45.0
196,204,55.0
196,206,85.0
196,209,20.0
196,210,35.0
196,208,75.0
196,200,35.0
196,203,35.0
196,201,40.0
196,202,40.0
196,212,20.0
196,211,65.0
196,213,40.0
196,215,10.0
196,217,55.0
196,216,20.0
196,214,40.0
196,207,40.0
196,220,45.0
196,219,40.0
196,222,45.0
196,221,20.0
196,218,20.0
196,223,35.0
196,224,45.0
196,225,35.0
196,226,40.0
196,227,35.0
196,230,20.0
196,229,40.0
196,228,35.0
196,231,40.0
196,232,85.0
196,233,35.0
196,234,40.0
196,235,20.0
196,236,40.0
196,237,65.0
196,238,20.0
196,240,20.0
196,239,35.0
196,242,65.0
196,245,85.0
196,244,20.0
196,246,40.0
196,247,85.0
196,243,85.0
196,248,65.0
196,250,75.0
196,251,55.0
196,252,85.0
196,249,65.0
196,253,85.0
196,254,45.0
196,255,55.0
196,241,20.0
196,256,65.0
196,257,65.0
196,259,40.0
196,260,20.0
196,261,20.0
196,258,65.0
196,262,20.0
196,263,40.0
196,264,30.0
196,266,20.0
196,265,30.0
196,268,20.0
196,267,40.0
196,269,35.0
196,270,40.0
196,271,40.0
196,273,5.0
196,272,20.0
196,274,5.0
196,277,5.0
196,276,15.0
196,275,5.0
196,279,5.0
196,278,5.0
196,281,5.0
196,282,5.0
196,280,5.0
196,284,5.0
196,283,5.0
196,285,5.0
196,286,5.0
196,287,5.0
196,290,5.0
196,288,0.0
196,291,5.0
196,289,5.0
196,293,5.0
196,292,5.0
196,294,5.0
196,295,5.0
196,297,5.0
196,299,5.0
196,298,5.0
196,300,5.0
196,302,5.0
196,296,5.0
196,301,5.0
196,303,5.0
196,306,5.0
196,305,5.0
196,307,5.0
196,304,5.0
196,309,5.0
196,310,0.0
196,308,5.0
196,311,5.0
196,313,5.0
196,312,20.0
196,315,5.0
196,314,5.0
196,316,5.0
196,317,5.0
196,321,5.0
196,318,5.0
196,322,20.0
196,319,10.0
196,320,5.0
196,324,5.0
196,323,0.0
196,326,5.0
196,327,5.0
196,325,0.0
196,328,0.0
196,330,5.0
196,329,5.0
196,332,5.0
196,331,5.0
196,335,0.0
196,340,15.0
196,342,55.0
196,341,45.0
196,338,5.0
196,337,5.0
196,333,5.0
196,334,5.0
196,339,5.0
196,336,5.0
196,343,5.0
196,344,5.0
196,347,0.0
196,346,5.0
196,348,0.0
196,349,5.0
196,350,0.0
196,345,5.0
196,351,5.0
196,354,0.0
196,356,20.0
196,358,45.0
196,357,45.0
196,353,0.0
196,359,55.0
196,355,5.0
196,361,30.0
196,360,40.0
196,365,35.0
196,363,35.0
196,366,30.0
196,364,45.0
196,352,5.0
196,362,45.0
196,367,30.0
196,368,40.0
196,369,75.0
196,370,65.0
196,371,35.0
196,372,20.0
196,373,20.0
196,374,40.0
196,376,35.0
196,375,45.0
196,377,55.0
196,380,55.0
196,378,35.0
196,379,35.0
196,381,85.0
196,382,20.0
196,383,35.0
196,385,20.0
196,384,20.0
196,386,35.0
196,389,40.0
196,388,55.0
196,390,55.0
196,387,20.0
196,391,30.0
196,394,20.0
196,392,30.0
196,395,85.0
196,393,35.0
196,397,20.0
196,399,35.0
196,396,85.0
196,398,15.0
196,400,40.0
196,402,30.0
196,403,40.0
196,401,30.0
196,404,45.0
196,405,15.0
196,406,35.0
196,407,40.0
196,408,5.0
196,409,30.0
196,410,30.0
196,411,45.0
196,412,45.0
196,413,45.0
196,414,20.0
196,415,20.0
196,416,5.0
196,417,45.0
196,420,20.0
196,419,45.0
196,418,75.0
196,421,45.0
196,422,40.0
196,423,45.0
196,424,75.0
196,425,20.0
196,427,75.0
196,429,35.0
196,428,45.0
196,430,40.0
196,426,40.0
196,431,25.0
196,432,65.0
196,440,10.0
196,441,5.0
196,433,40.0
196,435,20.0
196,434,55.0
196,436,5.0
196,438,5.0
196,439,5.0
196,437,5.0
196,443,5.0
196,442,5.0
196,444,5.0
196,445,5.0
196,446,5.0
196,447,5.0
196,448,5.0
196,449,10.0
196,450,5.0
196,452,5.0
196,451,5.0
196,460,0.0
196,455,5.0
196,454,5.0
196,453,5.0
196,457,5.0
196,461,0.0
196,456,5.0
196,458,5.0
196,463,35.0
196,462,5.0
196,459,5.0
196,464,5.0
196,465,5.0
196,466,5.0
196,467,5.0
196,468,5.0
196,469,5.0
196,470,10.0
196,472,5.0
196,471,5.0
196,473,5.0
196,474,5.0
196,475,5.0
196,477,40.0
196,480,40.0
196,478,35.0
196,476,75.0
196,479,40.0
196,482,55.0
196,483,65.0
196,485,45.0
196,484,20.0
196,488,20.0
196,487,45.0
196,489,85.0
196,490,65.0
196,486,60.0
196,491,45.0
196,481,40.0
196,494,40.0
196,492,45.0
196,493,20.0
196,497,35.0
196,495,20.0
196,496,35.0
196,498,40.0
196,500,45.0
196,499,45.0
196,501,20.0
196,502,20.0
196,503,20.0
196,504,20.0
196,505,45.0
196,506,35.0
196,507,20.0
196,508,75.0
196,509,35.0
196,511,35.0
196,510,65.0
196,512,65.0
196,514,20.0
196,513,40.0
196,516,30.0
196,515,75.0
196,517,35.0
196,518,45.0
196,519,55.0
196,520,45.0
196,521,75.0
196,522,5.0
196,523,30.0
196,524,65.0
196,525,20.0
196,527,65.0
196,526,10.0
196,528,45.0
196,529,40.0
196,531,35.0
196,532,45.0
196,530,20.0
196,533,20.0
196,535,85.0
196,536,45.0
196,534,65.0
196,539,20.0
196,537,35.0
196,538,65.0
196,541,20.0
196,540,25.0
196,542,40.0
196,544,35.0
196,543,65.0
196,546,35.0
196,545,20.0
196,548,40.0
196,547,65.0
196,549,40.0
196,551,20.0
196,552,30.0
196,553,45.0
196,550,75.0
196,555,35.0
196,554,55.0
196,556,40.0
196,560,45.0
196,557,75.0
196,559,20.0
196,561,35.0
196,562,75.0
196,563,75.0
196,558,20.0
196,566,65.0
196,565,45.0
196,564,10.0
196,570,65.0
196,571,45.0
196,574,40.0
196,573,60.0
196,575,35.0
196,576,5.0
196,578,40.0
196,568,85.0
196,579,35.0
196,569,30.0
196,580,45.0
196,567,10.0
196,572,30.0
196,577,15.0
196,581,40.0
196,582,5.0
196,583,35.0
196,584,35.0
196,585,40.0
196,586,70.0
196,587,45.0
196,589,35.0
196,588,65.0
196,590,20.0
196,592,70.0
196,591,15.0
196,593,20.0
196,594,20.0
196,595,85.0
196,598,20.0
196,596,15.0
196,597,30.0
196,599,25.0
196,600,5.0
196,601,85.0
196,602,40.0
196,603,35.0
196,604,20.0
196,605,70.0
196,606,35.0
196,610,40.0
196,611,20.0
196,608,40.0
196,607,35.0
196,609,45.0
196,612,30.0
196,614,30.0
196,613,40.0
196,615,5.0
196,618,65.0
196,617,40.0
196,616,5.0
196,620,10.0
196,619,10.0
196,621,20.0
196,622,45.0
196,624,55.0
196,625,40.0
196,623,30.0
196,626,40.0
196,627,40.0
196,629,45.0
196,628,55.0
196,630,65.0
196,631,30.0
196,633,30.0
196,632,35.0
196,634,20.0
196,635,35.0
196,636,40.0
