jd_id,cv_id,match_score
439,0,5.0
439,4,5.0
439,1,5.0
439,6,5.0
439,7,5.0
439,3,10.0
439,5,5.0
439,2,5.0
439,8,5.0
439,12,5.0
439,9,5.0
439,11,5.0
439,13,10.0
439,15,5.0
439,14,5.0
439,10,5.0
439,16,10.0
439,17,5.0
439,20,5.0
439,21,5.0
439,18,5.0
439,22,5.0
439,19,5.0
439,25,5.0
439,27,35.0
439,28,5.0
439,29,5.0
439,26,30.0
439,24,5.0
439,23,-1.0
439,31,5.0
439,33,5.0
439,32,5.0
439,34,15.0
439,36,5.0
439,39,5.0
439,40,30.0
439,38,5.0
439,37,5.0
439,30,5.0
439,43,30.0
439,46,20.0
439,42,10.0
439,45,20.0
439,47,30.0
439,44,20.0
439,35,5.0
439,50,20.0
439,48,15.0
439,52,35.0
439,51,10.0
439,53,20.0
439,49,20.0
439,54,20.0
439,55,20.0
439,56,20.0
439,58,20.0
439,57,20.0
439,61,20.0
439,62,25.0
439,63,20.0
439,65,25.0
439,64,25.0
439,66,5.0
439,67,10.0
439,68,10.0
439,69,20.0
439,41,35.0
439,59,20.0
439,71,5.0
439,70,5.0
439,60,20.0
439,72,20.0
439,73,20.0
439,76,40.0
439,75,15.0
439,79,5.0
439,77,15.0
439,80,5.0
439,78,5.0
439,81,5.0
439,82,10.0
439,83,15.0
439,74,5.0
439,89,5.0
439,90,15.0
439,91,5.0
439,92,5.0
439,84,15.0
439,87,5.0
439,85,5.0
439,93,15.0
439,94,35.0
439,86,5.0
439,88,5.0
439,95,5.0
439,96,5.0
439,97,5.0
439,100,5.0
439,99,15.0
439,98,15.0
439,102,5.0
439,101,45.0
439,103,5.0
439,104,10.0
439,105,5.0
439,106,5.0
439,107,5.0
439,108,5.0
439,109,0.0
439,111,5.0
439,110,0.0
439,112,5.0
439,118,5.0
439,114,0.0
439,113,0.0
439,116,5.0
439,115,5.0
439,117,5.0
439,119,5.0
439,120,0.0
439,122,5.0
439,123,10.0
439,121,5.0
439,127,5.0
439,125,0.0
439,124,5.0
439,126,0.0
439,128,20.0
439,129,5.0
439,130,0.0
439,131,5.0
439,132,0.0
439,133,5.0
439,134,0.0
439,135,0.0
439,136,5.0
439,137,0.0
439,140,5.0
439,139,5.0
439,138,5.0
439,141,2.0
439,142,5.0
439,144,5.0
439,143,0.0
439,145,55.0
439,151,35.0
439,154,75.0
439,146,35.0
439,148,5.0
439,147,5.0
439,149,28.0
439,150,45.0
439,155,85.0
439,156,20.0
439,157,45.0
439,152,5.0
439,153,5.0
439,158,25.0
439,160,5.0
439,161,35.0
439,167,78.0
439,168,10.0
439,169,5.0
439,163,45.0
439,159,20.0
439,170,55.0
439,162,30.0
439,164,10.0
439,166,30.0
439,171,5.0
439,172,5.0
439,173,5.0
439,165,20.0
439,174,15.0
439,177,20.0
439,176,85.0
439,175,95.0
439,179,5.0
439,178,10.0
439,182,20.0
439,180,78.0
439,181,20.0
439,183,45.0
439,187,20.0
439,185,5.0
439,188,20.0
439,184,5.0
439,186,20.0
439,190,20.0
439,189,25.0
439,191,10.0
439,193,20.0
439,196,25.0
439,198,20.0
439,197,20.0
439,199,10.0
439,200,5.0
439,202,20.0
439,203,20.0
439,201,25.0
439,204,20.0
439,195,10.0
439,192,15.0
439,205,15.0
439,207,70.0
439,194,5.0
439,206,20.0
439,208,92.0
439,209,20.0
439,212,15.0
439,211,45.0
439,210,65.0
439,213,78.0
439,215,40.0
439,216,25.0
439,214,55.0
439,218,20.0
439,220,20.0
439,217,92.0
439,221,65.0
439,219,65.0
439,222,25.0
439,223,65.0
439,224,95.0
439,225,15.0
439,228,75.0
439,226,10.0
439,229,35.0
439,227,15.0
439,231,75.0
439,230,20.0
439,232,65.0
439,234,60.0
439,233,65.0
439,238,75.0
439,235,65.0
439,236,35.0
439,239,92.0
439,240,20.0
439,242,65.0
439,237,75.0
439,241,5.0
439,243,30.0
439,244,55.0
439,245,55.0
439,247,30.0
439,248,60.0
439,246,20.0
439,250,20.0
439,251,35.0
439,249,30.0
439,253,55.0
439,252,30.0
439,254,25.0
439,256,65.0
439,255,35.0
439,257,35.0
439,258,20.0
439,260,20.0
439,259,20.0
439,261,20.0
439,262,20.0
439,263,15.0
439,264,20.0
439,265,20.0
439,266,25.0
439,267,20.0
439,269,20.0
439,268,20.0
439,270,20.0
439,272,20.0
439,273,10.0
439,274,5.0
439,275,5.0
439,277,5.0
439,276,35.0
439,278,5.0
439,279,10.0
439,280,5.0
439,281,5.0
439,282,5.0
439,288,5.0
439,271,30.0
439,290,5.0
439,291,5.0
439,284,5.0
439,293,20.0
439,283,5.0
439,286,20.0
439,289,10.0
439,287,5.0
439,294,5.0
439,292,5.0
439,285,5.0
439,299,5.0
439,296,5.0
439,297,20.0
439,302,5.0
439,300,5.0
439,298,5.0
439,301,5.0
