jd_id,cv_id,match_score
5,0,85.0
5,6,95.0
5,1,85.0
5,4,95.0
5,3,85.0
5,5,85.0
5,2,85.0
5,7,75.0
5,9,85.0
5,10,40.0
5,8,75.0
5,11,85.0
5,12,85.0
5,13,65.0
5,16,85.0
5,14,85.0
5,20,85.0
5,23,85.0
5,21,95.0
5,25,95.0
5,15,95.0
5,17,95.0
5,19,75.0
5,18,95.0
5,28,85.0
5,29,95.0
5,22,85.0
5,27,95.0
5,31,85.0
5,30,85.0
5,32,60.0
5,35,85.0
5,33,95.0
5,34,75.0
5,36,40.0
5,24,65.0
5,26,95.0
5,38,85.0
5,39,85.0
5,41,20.0
5,42,5.0
5,43,5.0
5,40,10.0
5,44,10.0
5,46,10.0
5,45,5.0
5,47,5.0
5,50,10.0
5,48,5.0
5,51,5.0
5,52,10.0
5,53,20.0
5,37,85.0
5,55,5.0
5,56,20.0
5,57,40.0
5,54,20.0
5,58,65.0
5,59,65.0
5,60,20.0
5,63,30.0
5,61,10.0
5,62,45.0
5,64,30.0
5,65,30.0
5,66,20.0
5,67,20.0
5,68,15.0
5,70,20.0
5,69,5.0
5,49,5.0
5,74,5.0
5,75,20.0
5,77,20.0
5,76,30.0
5,78,5.0
5,79,5.0
5,83,10.0
5,82,15.0
5,81,5.0
5,80,10.0
5,71,5.0
5,72,35.0
5,73,45.0
5,84,40.0
5,87,5.0
5,88,5.0
5,86,15.0
5,90,20.0
5,89,5.0
5,85,20.0
5,94,20.0
5,92,20.0
5,93,35.0
5,97,20.0
5,95,20.0
5,91,5.0
5,98,40.0
5,96,5.0
5,99,20.0
5,100,5.0
5,103,5.0
5,102,5.0
5,101,20.0
5,104,10.0
5,106,5.0
5,105,20.0
5,107,20.0
5,108,5.0
5,111,0.0
5,109,5.0
5,110,5.0
5,112,30.0
5,113,0.0
5,114,5.0
5,115,5.0
5,118,5.0
5,117,5.0
5,119,5.0
5,120,5.0
5,121,5.0
5,123,35.0
5,122,5.0
5,125,5.0
5,124,5.0
5,126,5.0
5,128,65.0
5,127,5.0
5,130,5.0
5,129,5.0
5,136,5.0
5,137,5.0
5,131,5.0
5,133,5.0
5,132,5.0
5,139,5.0
5,138,5.0
5,135,5.0
5,116,5.0
5,134,5.0
5,141,5.0
5,142,5.0
5,140,5.0
5,143,0.0
5,144,40.0
5,148,5.0
5,150,20.0
5,153,10.0
5,154,10.0
5,147,5.0
5,146,65.0
5,145,10.0
5,155,5.0
5,149,20.0
5,152,65.0
5,158,35.0
5,159,20.0
5,151,45.0
5,157,20.0
5,160,20.0
5,161,5.0
5,162,5.0
5,165,20.0
5,163,5.0
5,164,20.0
5,166,10.0
5,167,5.0
5,170,5.0
5,169,45.0
5,168,20.0
5,171,5.0
5,156,30.0
5,176,5.0
5,178,20.0
5,177,5.0
5,175,30.0
5,180,5.0
5,181,5.0
5,172,15.0
5,183,20.0
5,182,5.0
5,184,5.0
5,185,5.0
5,186,10.0
5,179,85.0
5,187,5.0
5,188,10.0
5,189,10.0
5,190,10.0
5,173,-1.0
5,174,-1.0
5,191,10.0
5,192,5.0
5,193,20.0
