jd_id,cv_id,match_score
25,7,95.0
25,2,95.0
25,5,85.0
25,6,95.0
25,4,95.0
25,1,85.0
25,0,95.0
25,3,85.0
25,9,95.0
25,15,95.0
25,8,85.0
25,10,40.0
25,14,95.0
25,12,85.0
25,13,55.0
25,17,95.0
25,20,92.0
25,18,85.0
25,16,75.0
25,21,95.0
25,19,75.0
25,11,95.0
25,22,85.0
25,25,85.0
25,24,85.0
25,23,95.0
25,26,90.0
25,27,95.0
25,28,90.0
25,29,95.0
25,34,65.0
25,35,95.0
25,30,95.0
25,36,95.0
25,31,95.0
25,37,85.0
25,38,90.0
25,32,95.0
25,39,85.0
25,33,95.0
25,41,5.0
25,40,5.0
25,42,5.0
25,43,5.0
25,44,5.0
25,45,5.0
25,46,5.0
25,47,5.0
25,48,5.0
25,49,5.0
25,50,5.0
25,51,20.0
25,52,5.0
25,53,20.0
25,54,20.0
25,55,5.0
25,59,55.0
25,58,55.0
25,57,55.0
25,60,20.0
25,61,5.0
25,62,40.0
25,56,20.0
25,64,20.0
25,63,20.0
25,66,5.0
25,67,10.0
25,65,20.0
25,70,20.0
25,68,5.0
25,71,5.0
25,69,5.0
25,72,20.0
25,74,5.0
25,73,45.0
25,75,10.0
25,76,20.0
25,78,5.0
25,80,5.0
25,77,20.0
25,82,5.0
25,81,5.0
25,83,20.0
25,84,30.0
25,85,20.0
25,86,5.0
25,87,5.0
25,88,10.0
25,89,5.0
25,79,5.0
25,90,40.0
25,91,5.0
25,93,20.0
25,96,10.0
25,92,5.0
25,94,20.0
25,97,20.0
25,95,20.0
25,98,20.0
25,99,10.0
25,100,5.0
25,101,20.0
25,102,10.0
25,103,5.0
25,105,5.0
25,104,20.0
25,108,5.0
25,107,5.0
25,106,5.0
25,109,0.0
25,110,0.0
25,111,0.0
25,112,20.0
25,113,5.0
25,115,10.0
25,114,5.0
25,116,5.0
25,117,5.0
25,119,5.0
25,120,0.0
25,118,5.0
25,121,5.0
25,123,30.0
25,122,5.0
25,124,0.0
25,125,0.0
25,131,10.0
25,134,5.0
25,132,0.0
25,133,5.0
25,135,5.0
25,128,75.0
25,136,5.0
25,137,0.0
25,126,5.0
25,138,5.0
25,127,0.0
25,129,5.0
25,130,5.0
25,140,5.0
25,139,5.0
25,141,0.0
25,142,5.0
25,143,0.0
25,144,45.0
25,145,5.0
25,146,85.0
25,147,5.0
25,148,5.0
25,150,10.0
25,149,20.0
25,151,45.0
25,152,95.0
25,154,5.0
25,158,25.0
25,160,20.0
25,161,5.0
25,162,5.0
25,164,5.0
25,153,5.0
25,156,40.0
25,155,5.0
25,165,40.0
25,157,20.0
25,163,5.0
25,159,30.0
25,167,5.0
25,166,10.0
25,169,65.0
25,168,20.0
25,170,5.0
25,171,5.0
25,172,5.0
25,173,5.0
25,174,20.0
25,175,20.0
25,176,5.0
25,177,5.0
25,178,15.0
25,179,85.0
25,180,5.0
25,182,5.0
25,184,5.0
25,185,10.0
25,181,5.0
25,183,20.0
25,186,5.0
25,187,5.0
25,189,10.0
25,191,10.0
25,188,10.0
25,190,20.0
25,192,5.0
25,193,5.0
25,195,5.0
25,194,5.0
25,196,10.0
