jd_id,cv_id,match_score
57,6,45.0
57,1,30.0
57,2,55.0
57,4,20.0
57,3,45.0
57,7,20.0
57,5,35.0
57,0,35.0
57,8,30.0
57,9,45.0
57,10,20.0
57,12,35.0
57,15,30.0
57,13,35.0
57,14,55.0
57,11,45.0
57,16,35.0
57,18,30.0
57,17,20.0
57,21,40.0
57,22,35.0
57,23,35.0
57,19,55.0
57,20,40.0
57,24,45.0
57,25,40.0
57,26,55.0
57,27,65.0
57,29,30.0
57,30,40.0
57,31,55.0
57,32,35.0
57,28,20.0
57,33,40.0
57,35,35.0
57,37,35.0
57,38,45.0
57,36,45.0
57,34,65.0
57,39,35.0
57,40,30.0
57,41,20.0
57,42,15.0
57,43,40.0
57,45,40.0
57,46,10.0
57,44,30.0
57,47,45.0
57,49,20.0
57,48,30.0
57,50,20.0
57,52,20.0
57,51,20.0
57,53,85.0
57,56,85.0
57,57,45.0
57,54,55.0
57,55,85.0
57,59,65.0
57,60,85.0
57,61,85.0
57,58,65.0
57,63,85.0
57,65,45.0
57,64,65.0
57,62,45.0
57,66,20.0
57,68,35.0
57,67,55.0
57,69,65.0
57,70,45.0
57,71,20.0
57,72,72.0
57,73,78.0
57,78,20.0
57,80,35.0
57,79,35.0
57,82,38.0
57,84,45.0
57,83,35.0
57,85,35.0
57,87,35.0
57,75,38.0
57,86,20.0
57,76,55.0
57,74,35.0
57,77,40.0
57,81,10.0
57,88,45.0
57,90,65.0
57,91,20.0
57,89,35.0
57,92,20.0
57,94,65.0
57,93,20.0
57,95,35.0
57,96,35.0
57,98,45.0
57,97,65.0
57,99,20.0
57,100,20.0
57,101,55.0
57,102,28.0
57,103,20.0
57,105,5.0
57,104,40.0
57,106,20.0
57,108,5.0
57,109,5.0
57,107,5.0
57,110,5.0
57,111,0.0
57,112,20.0
57,113,5.0
57,116,5.0
57,115,5.0
57,117,5.0
57,114,5.0
57,118,0.0
57,120,0.0
57,119,5.0
57,121,5.0
57,122,5.0
57,124,5.0
57,125,0.0
57,126,5.0
57,127,0.0
57,128,55.0
57,130,0.0
57,129,5.0
57,132,0.0
57,131,40.0
57,133,5.0
57,136,20.0
57,135,5.0
57,137,0.0
57,123,28.0
57,141,0.0
57,142,5.0
57,144,5.0
57,143,0.0
57,134,5.0
57,145,65.0
57,140,45.0
57,146,85.0
57,148,20.0
57,139,5.0
57,149,35.0
57,147,20.0
57,138,5.0
57,150,85.0
57,151,55.0
57,154,20.0
57,153,30.0
57,158,20.0
57,157,20.0
57,152,20.0
57,155,45.0
57,156,78.0
57,159,78.0
57,161,65.0
57,163,35.0
57,165,28.0
57,160,20.0
57,164,20.0
57,162,75.0
57,166,85.0
57,167,40.0
57,168,20.0
57,169,56.0
57,170,35.0
57,171,5.0
57,172,20.0
57,173,35.0
57,174,35.0
57,177,40.0
57,176,40.0
57,175,65.0
57,178,65.0
57,179,35.0
57,180,45.0
57,181,40.0
57,182,30.0
57,183,95.0
57,185,40.0
57,186,30.0
57,184,20.0
57,187,45.0
57,188,75.0
57,189,35.0
57,190,20.0
57,191,45.0
57,193,40.0
