jd_id,cv_id,match_score
332,2,10.0
332,5,5.0
332,4,5.0
332,3,10.0
332,7,5.0
332,1,5.0
332,0,5.0
332,6,10.0
332,9,5.0
332,8,5.0
332,10,5.0
332,14,5.0
332,13,5.0
332,12,5.0
332,11,5.0
332,16,5.0
332,18,5.0
332,17,5.0
332,21,5.0
332,20,5.0
332,19,5.0
332,22,5.0
332,23,5.0
332,26,20.0
332,27,30.0
332,24,5.0
332,28,5.0
332,25,5.0
332,15,5.0
332,31,5.0
332,33,5.0
332,36,5.0
332,35,5.0
332,32,5.0
332,34,10.0
332,39,5.0
332,40,20.0
332,42,5.0
332,41,35.0
332,44,15.0
332,46,5.0
332,47,15.0
332,48,10.0
332,37,5.0
332,38,5.0
332,29,5.0
332,49,10.0
332,30,5.0
332,50,5.0
332,52,35.0
332,43,20.0
332,51,5.0
332,54,10.0
332,57,15.0
332,56,10.0
332,59,10.0
332,58,5.0
332,60,15.0
332,62,10.0
332,45,10.0
332,63,15.0
332,66,5.0
332,65,15.0
332,53,15.0
332,68,10.0
332,67,5.0
332,69,20.0
332,61,20.0
332,71,5.0
332,73,20.0
332,75,5.0
332,74,5.0
332,76,40.0
332,55,20.0
332,64,-1.0
332,78,5.0
332,80,5.0
332,79,5.0
332,84,20.0
332,72,20.0
332,82,15.0
332,81,5.0
332,70,10.0
332,77,5.0
332,83,20.0
332,85,5.0
332,86,5.0
332,87,5.0
332,89,5.0
332,91,5.0
332,92,5.0
332,90,10.0
332,88,5.0
332,95,5.0
332,99,5.0
332,96,5.0
332,97,5.0
332,98,10.0
332,100,5.0
332,101,45.0
332,102,5.0
332,103,5.0
332,104,20.0
332,94,25.0
332,105,5.0
332,107,0.0
332,108,5.0
332,93,15.0
332,106,5.0
332,109,5.0
332,110,5.0
332,112,5.0
332,111,0.0
332,113,0.0
332,114,5.0
332,118,0.0
332,123,10.0
332,115,0.0
332,116,5.0
332,117,5.0
332,124,0.0
332,120,5.0
332,119,5.0
332,121,5.0
332,122,5.0
332,125,0.0
332,127,0.0
332,126,0.0
332,128,20.0
332,129,0.0
332,130,0.0
332,133,0.0
332,136,5.0
332,140,15.0
332,139,5.0
332,141,0.0
332,142,5.0
332,131,5.0
332,137,3.0
332,138,0.0
332,143,0.0
332,144,5.0
332,145,55.0
332,146,35.0
332,148,5.0
332,147,5.0
332,149,20.0
332,132,0.0
332,134,0.0
332,135,0.0
332,155,65.0
332,158,20.0
332,150,45.0
332,151,20.0
332,152,5.0
332,153,5.0
332,159,15.0
332,160,10.0
332,154,45.0
332,157,45.0
332,156,20.0
332,161,65.0
332,162,35.0
332,163,35.0
332,165,5.0
332,164,8.0
332,167,55.0
332,166,20.0
332,168,5.0
332,169,15.0
332,171,5.0
332,173,5.0
332,170,65.0
332,174,10.0
332,172,5.0
332,176,75.0
332,175,92.0
332,177,15.0
332,178,5.0
332,179,5.0
332,180,65.0
332,181,20.0
332,182,15.0
332,183,40.0
332,184,5.0
332,186,15.0
332,185,5.0
332,187,15.0
332,188,15.0
332,194,5.0
332,193,15.0
332,195,15.0
332,196,15.0
332,197,20.0
332,198,10.0
332,199,5.0
332,200,10.0
332,189,10.0
